vehicle_type,level_of_loading,incline,mean_speed,t_amb,consumption
EZ10,0.25,-0.01,12.115,22,0.184
EZ10,0.25,-0.01,12.115,24,0.192
EZ10,0.25,-0.01,12.115,28,0.203
EZ10,0.25,-0.01,12.115,26,0.191
EZ10,0.25,-0.01,12.115,30,0.218
EZ10,0.25,-0.01,12.115,32,0.195
EZ10,0.25,-0.01,17.957,-16,0.635
EZ10,0.25,-0.01,17.957,-14,0.593
EZ10,0.25,-0.01,17.957,-10,0.514
EZ10,0.25,-0.01,17.957,-12,0.553
EZ10,0.25,-0.01,17.957,-8,0.476
EZ10,0.25,-0.01,17.957,-6,0.439
EZ10,0.25,-0.01,17.957,-4,0.437
EZ10,0.25,-0.01,17.957,-2,0.402
EZ10,0.25,-0.01,17.957,4,0.335
EZ10,0.25,-0.01,17.957,0,0.369
EZ10,0.25,-0.01,17.957,2,0.367
EZ10,0.25,-0.01,17.957,6,0.304
EZ10,0.25,-0.01,17.957,8,0.274
EZ10,0.25,-0.01,17.957,10,0.246
EZ10,0.25,-0.01,17.957,14,0.195
EZ10,0.25,-0.01,17.957,12,0.22
EZ10,0.25,-0.01,17.957,16,0.218
EZ10,0.25,-0.01,17.957,18,0.194
EZ10,0.25,-0.01,17.957,20,0.189
EZ10,0.25,-0.01,17.957,22,0.186
EZ10,0.25,-0.01,17.957,28,0.198
EZ10,0.25,-0.01,17.957,24,0.191
EZ10,0.25,-0.01,17.957,26,0.191
EZ10,0.25,-0.01,17.957,30,0.207
EZ10,0.25,-0.01,17.957,32,0.192
EZ10,0.25,-0.01,25.184,-16,0.442
EZ10,0.25,-0.01,25.184,-10,0.378
EZ10,0.25,-0.01,25.184,-14,0.42
EZ10,0.25,-0.01,25.184,-12,0.399
EZ10,0.25,-0.01,25.184,-8,0.357
EZ10,0.25,-0.01,25.184,-6,0.337
EZ10,0.25,-0.01,25.184,-4,0.336
EZ10,0.25,-0.01,25.184,0,0.297
EZ10,0.25,-0.01,25.184,-2,0.316
EZ10,0.25,-0.01,25.184,2,0.296
EZ10,0.25,-0.01,25.184,4,0.278
EZ10,0.25,-0.01,25.184,6,0.26
EZ10,0.25,-0.01,25.184,8,0.242
EZ10,0.25,-0.01,25.184,10,0.225
EZ10,0.25,-0.01,25.184,12,0.209
EZ10,0.25,-0.01,25.184,14,0.193
EZ10,0.25,-0.01,25.184,16,0.207
EZ10,0.25,-0.01,25.184,18,0.191
EZ10,0.25,-0.01,25.184,22,0.186
EZ10,0.25,-0.01,25.184,26,0.189
EZ10,0.25,-0.01,25.184,20,0.189
EZ10,0.25,-0.01,25.184,24,0.189
EZ10,0.25,0,2.626,-14,12.751
EZ10,0.25,0,2.626,-16,14.243
EZ10,0.25,-0.01,25.184,28,0.193
EZ10,0.25,0,2.626,-12,11.334
EZ10,0.25,-0.01,25.184,30,0.199
EZ10,0.25,0,2.626,-10,9.991
EZ10,0.25,-0.01,25.184,32,0.189
EZ10,0.25,0,2.626,-8,8.722
EZ10,0.25,0,2.626,-6,7.526
EZ10,0.25,0,2.626,-4,7.458
EZ10,0.25,0,2.626,-2,6.348
EZ10,0.25,0,2.626,2,5.267
EZ10,0.25,0,2.626,0,5.312
EZ10,0.25,0,2.626,4,4.315
EZ10,0.25,0,2.626,8,2.643
EZ10,0.25,0,2.626,6,3.439
EZ10,0.25,0,2.626,10,1.93
EZ10,0.25,0,2.626,12,1.311
EZ10,0.25,0,2.626,14,0.8
EZ10,0.25,0,2.626,16,1.297
EZ10,0.25,0,2.626,18,0.794
EZ10,0.25,0,2.626,20,0.565
EZ10,0.25,0,2.626,22,0.592
EZ10,0.25,0,2.626,26,0.603
EZ10,0.25,0,2.626,24,0.604
EZ10,0.25,0,2.626,28,0.737
EZ10,0.25,0,2.626,32,0.658
EZ10,0.25,0,2.626,30,0.944
EZ10,0.25,0,12.115,-16,0.92
EZ10,0.25,0,12.115,-14,0.853
EZ10,0.25,0,12.115,-12,0.789
EZ10,0.25,0,12.115,-10,0.727
EZ10,0.25,0,12.115,-6,0.609
EZ10,0.25,0,12.115,-8,0.667
EZ10,0.25,0,12.115,-4,0.606
EZ10,0.25,0,12.115,-2,0.551
EZ10,0.25,0,12.115,0,0.499
EZ10,0.25,0,12.115,2,0.497
EZ10,0.25,0,12.115,6,0.398
EZ10,0.25,0,12.115,4,0.446
EZ10,0.25,0,12.115,10,0.31
EZ10,0.25,0,12.115,8,0.353
EZ10,0.25,0,12.115,12,0.269
EZ10,0.25,0,12.115,18,0.231
EZ10,0.25,0,12.115,14,0.232
EZ10,0.25,0,12.115,16,0.268
EZ10,0.25,0,12.115,20,0.225
EZ10,0.25,0,12.115,22,0.221
EZ10,0.25,0,12.115,30,0.255
EZ10,0.25,0,12.115,24,0.229
EZ10,0.25,0,12.115,26,0.228
EZ10,0.25,0,12.115,28,0.24
EZ10,0.25,0,12.115,32,0.232
EZ10,0.25,0,17.957,-16,0.673
EZ10,0.25,0,17.957,-14,0.631
EZ10,0.25,0,17.957,-10,0.552
EZ10,0.25,0,17.957,-12,0.591
EZ10,0.25,0,17.957,-8,0.514
EZ10,0.25,0,17.957,-6,0.477
EZ10,0.25,0,17.957,-4,0.475
EZ10,0.25,0,17.957,-2,0.44
EZ10,0.25,0,17.957,2,0.405
EZ10,0.25,0,17.957,0,0.407
EZ10,0.25,0,17.957,4,0.373
EZ10,0.25,0,17.957,6,0.342
EZ10,0.25,0,17.957,8,0.312
EZ10,0.25,0,17.957,14,0.233
EZ10,0.25,0,17.957,10,0.284
EZ10,0.25,0,17.957,12,0.258
EZ10,0.25,0,17.957,16,0.256
EZ10,0.25,0,17.957,18,0.232
EZ10,0.25,0,17.957,20,0.228
EZ10,0.25,0,17.957,26,0.229
EZ10,0.25,0,17.957,24,0.229
EZ10,0.25,0,17.957,22,0.224
EZ10,0.25,0,17.957,28,0.236
EZ10,0.25,0,17.957,30,0.245
EZ10,0.25,0,17.957,32,0.23
EZ10,0.25,0,25.184,-16,0.481
EZ10,0.25,0,25.184,-12,0.437
EZ10,0.25,0,25.184,-14,0.459
EZ10,0.25,0,25.184,-10,0.416
EZ10,0.25,0,25.184,-8,0.396
EZ10,0.25,0,25.184,-6,0.376
EZ10,0.25,0,25.184,-4,0.374
EZ10,0.25,0,25.184,-2,0.355
EZ10,0.25,0,25.184,0,0.336
EZ10,0.25,0,25.184,2,0.334
EZ10,0.25,0,25.184,6,0.298
EZ10,0.25,0,25.184,4,0.316
EZ10,0.25,0,25.184,8,0.281
EZ10,0.25,0,25.184,10,0.264
EZ10,0.25,0,25.184,12,0.247
EZ10,0.25,0,25.184,14,0.231
EZ10,0.25,0,25.184,16,0.245
EZ10,0.25,0,25.184,18,0.23
EZ10,0.25,0,25.184,20,0.227
EZ10,0.25,0,25.184,22,0.225
EZ10,0.25,0,25.184,26,0.227
EZ10,0.25,0,25.184,24,0.228
EZ10,0.25,0,25.184,28,0.231
EZ10,0.25,0.01,2.626,-16,14.279
EZ10,0.25,0.01,2.626,-14,12.787
EZ10,0.25,0,25.184,30,0.237
EZ10,0.25,0.01,2.626,-12,11.37
EZ10,0.25,0,25.184,32,0.227
EZ10,0.25,0.01,2.626,-10,10.027
EZ10,0.25,0.01,2.626,-6,7.563
EZ10,0.25,0.01,2.626,-8,8.758
EZ10,0.25,0.01,2.626,-4,7.494
EZ10,0.25,0.01,2.626,-2,6.384
EZ10,0.25,0.01,2.626,2,5.303
EZ10,0.25,0.01,2.626,0,5.348
EZ10,0.25,0.01,2.626,4,4.351
EZ10,0.25,0.01,2.626,6,3.475
EZ10,0.25,0.01,2.626,8,2.679
EZ10,0.25,0.01,2.626,10,1.967
EZ10,0.25,0.01,2.626,14,0.836
EZ10,0.25,0.01,2.626,16,1.333
EZ10,0.25,0.01,2.626,12,1.347
EZ10,0.25,0.01,2.626,22,0.628
EZ10,0.25,0.01,2.626,18,0.83
EZ10,0.25,0.01,2.626,20,0.601
EZ10,0.25,0.01,2.626,24,0.64
EZ10,0.25,0.01,2.626,28,0.773
EZ10,0.25,0.01,2.626,26,0.639
EZ10,0.25,0.01,2.626,30,0.98
EZ10,0.25,0.01,2.626,32,0.694
EZ10,0.25,0.01,12.115,-16,0.957
EZ10,0.25,0.01,12.115,-10,0.764
EZ10,0.25,0.01,12.115,-14,0.89
EZ10,0.25,0.01,12.115,-8,0.704
EZ10,0.25,0.01,12.115,-12,0.826
EZ10,0.25,0.01,12.115,-6,0.646
EZ10,0.25,0.01,12.115,-4,0.643
EZ10,0.25,0.01,12.115,-2,0.588
EZ10,0.25,0.01,12.115,2,0.534
EZ10,0.25,0.01,12.115,0,0.536
EZ10,0.25,0.01,12.115,4,0.483
EZ10,0.25,0.01,12.115,6,0.435
EZ10,0.25,0.01,12.115,8,0.39
EZ10,0.25,0.01,12.115,12,0.306
EZ10,0.25,0.01,12.115,10,0.347
EZ10,0.25,0.01,12.115,14,0.269
EZ10,0.25,0.01,12.115,16,0.305
EZ10,0.25,0.01,12.115,18,0.268
EZ10,0.25,0.01,12.115,20,0.262
EZ10,0.25,0.01,12.115,22,0.258
EZ10,0.25,0.01,12.115,24,0.265
EZ10,0.25,0.01,12.115,26,0.265
EZ10,0.25,0.01,12.115,28,0.276
EZ10,0.25,0.01,12.115,30,0.292
EZ10,0.25,0.01,12.115,32,0.269
EZ10,0.25,0.01,17.957,-14,0.669
EZ10,0.25,0.01,17.957,-16,0.711
EZ10,0.25,0.01,17.957,-12,0.629
EZ10,0.25,0.01,17.957,-10,0.59
EZ10,0.25,0.01,17.957,-8,0.552
EZ10,0.25,0.01,17.957,-6,0.516
EZ10,0.25,0.01,17.957,-2,0.478
EZ10,0.25,0.01,17.957,-4,0.513
EZ10,0.25,0.01,17.957,0,0.445
EZ10,0.25,0.01,17.957,4,0.411
EZ10,0.25,0.01,17.957,2,0.443
EZ10,0.25,0.01,17.957,6,0.38
EZ10,0.25,0.01,17.957,8,0.351
EZ10,0.25,0.01,17.957,12,0.296
EZ10,0.25,0.01,17.957,10,0.323
EZ10,0.25,0.01,17.957,14,0.271
EZ10,0.25,0.01,17.957,16,0.294
EZ10,0.25,0.01,17.957,18,0.27
EZ10,0.25,0.01,17.957,20,0.266
EZ10,0.25,0.01,17.957,22,0.262
EZ10,0.25,0.01,17.957,24,0.267
EZ10,0.25,0.01,17.957,28,0.274
EZ10,0.25,0.01,17.957,26,0.267
EZ10,0.25,0.01,17.957,30,0.283
EZ10,0.25,0.01,17.957,32,0.268
EZ10,0.25,0.01,25.184,-14,0.497
EZ10,0.25,0.01,25.184,-16,0.519
EZ10,0.25,0.01,25.184,-12,0.476
EZ10,0.25,0.01,25.184,-10,0.455
EZ10,0.25,0.01,25.184,-8,0.434
EZ10,0.25,0.01,25.184,-6,0.414
EZ10,0.25,0.01,25.184,-2,0.393
EZ10,0.25,0.01,25.184,-4,0.413
EZ10,0.25,0.01,25.184,0,0.374
EZ10,0.25,0.01,25.184,2,0.373
EZ10,0.25,0.01,25.184,4,0.354
EZ10,0.25,0.01,25.184,6,0.336
EZ10,0.25,0.01,25.184,8,0.319
EZ10,0.25,0.01,25.184,12,0.286
EZ10,0.25,0.01,25.184,10,0.302
EZ10,0.25,0.01,25.184,14,0.27
EZ10,0.25,0.01,25.184,16,0.284
EZ10,0.25,0.01,25.184,18,0.268
EZ10,0.25,0.01,25.184,22,0.263
EZ10,0.25,0.01,25.184,20,0.266
EZ10,0.25,0.01,25.184,24,0.266
EZ10,0.25,0.01,25.184,26,0.266
EZ10,0.25,0.02,2.626,-16,14.315
EZ10,0.25,0.01,25.184,28,0.27
EZ10,0.25,0.02,2.626,-14,12.823
EZ10,0.25,0.02,2.626,-12,11.406
EZ10,0.25,0.01,25.184,30,0.276
EZ10,0.25,0.02,2.626,-10,10.064
EZ10,0.25,0.02,2.626,-8,8.794
EZ10,0.25,0.02,2.626,-6,7.599
EZ10,0.25,0.01,25.184,32,0.266
EZ10,0.25,0.02,2.626,-4,7.53
EZ10,0.25,0.02,2.626,-2,6.421
EZ10,0.25,0.02,2.626,0,5.384
EZ10,0.25,0.02,2.626,2,5.339
EZ10,0.25,0.02,2.626,4,4.387
EZ10,0.25,0.02,2.626,6,3.512
EZ10,0.25,0.02,2.626,8,2.715
EZ10,0.25,0.02,2.626,10,2.003
EZ10,0.25,0.02,2.626,12,1.383
EZ10,0.25,0.02,2.626,14,0.872
EZ10,0.25,0.02,2.626,16,1.37
EZ10,0.25,0.02,2.626,18,0.867
EZ10,0.25,0.02,2.626,20,0.637
EZ10,0.25,0.02,2.626,22,0.664
EZ10,0.25,0.02,2.626,24,0.676
EZ10,0.25,0.02,2.626,26,0.675
EZ10,0.25,0.02,2.626,28,0.81
EZ10,0.25,0.02,2.626,32,0.73
EZ10,0.25,0.02,2.626,30,1.016
EZ10,0.25,0.02,12.115,-16,0.994
EZ10,0.25,0.02,12.115,-12,0.863
EZ10,0.25,0.02,12.115,-14,0.927
EZ10,0.25,0.02,12.115,-10,0.801
EZ10,0.25,0.02,12.115,-6,0.683
EZ10,0.25,0.02,12.115,-8,0.741
EZ10,0.25,0.02,12.115,-4,0.68
EZ10,0.25,0.02,12.115,0,0.573
EZ10,0.25,0.02,12.115,-2,0.625
EZ10,0.25,0.02,12.115,2,0.57
EZ10,0.25,0.02,12.115,4,0.52
EZ10,0.25,0.02,12.115,6,0.472
EZ10,0.25,0.02,12.115,8,0.427
EZ10,0.25,0.02,12.115,10,0.384
EZ10,0.25,0.02,12.115,14,0.306
EZ10,0.25,0.02,12.115,12,0.343
EZ10,0.25,0.02,12.115,16,0.342
EZ10,0.25,0.02,12.115,18,0.305
EZ10,0.25,0.02,12.115,20,0.299
EZ10,0.25,0.02,12.115,22,0.295
EZ10,0.25,0.02,12.115,26,0.302
EZ10,0.25,0.02,12.115,24,0.302
EZ10,0.25,0.02,12.115,28,0.313
EZ10,0.25,0.02,12.115,30,0.329
EZ10,0.25,0.02,12.115,32,0.306
EZ10,0.25,0.02,17.957,-16,0.749
EZ10,0.25,0.02,17.957,-14,0.707
EZ10,0.25,0.02,17.957,-12,0.667
EZ10,0.25,0.02,17.957,-10,0.628
EZ10,0.25,0.02,17.957,-8,0.59
EZ10,0.25,0.02,17.957,-6,0.554
EZ10,0.25,0.02,17.957,-4,0.551
EZ10,0.25,0.02,17.957,-2,0.516
EZ10,0.25,0.02,17.957,0,0.483
EZ10,0.25,0.02,17.957,2,0.481
EZ10,0.25,0.02,17.957,4,0.449
EZ10,0.25,0.02,17.957,6,0.418
EZ10,0.25,0.02,17.957,10,0.361
EZ10,0.25,0.02,17.957,8,0.389
EZ10,0.25,0.02,17.957,12,0.334
EZ10,0.25,0.02,17.957,14,0.309
EZ10,0.25,0.02,17.957,16,0.332
EZ10,0.25,0.02,17.957,18,0.308
EZ10,0.25,0.02,17.957,20,0.304
EZ10,0.25,0.02,17.957,22,0.301
EZ10,0.25,0.02,17.957,24,0.305
EZ10,0.25,0.02,17.957,26,0.305
EZ10,0.25,0.02,17.957,28,0.312
EZ10,0.25,0.02,17.957,30,0.321
EZ10,0.25,0.02,17.957,32,0.306
EZ10,0.25,0.02,25.184,-14,0.536
EZ10,0.25,0.02,25.184,-16,0.558
EZ10,0.25,0.02,25.184,-12,0.514
EZ10,0.25,0.02,25.184,-10,0.493
EZ10,0.25,0.02,25.184,-8,0.473
EZ10,0.25,0.02,25.184,-6,0.453
EZ10,0.25,0.02,25.184,-2,0.432
EZ10,0.25,0.02,25.184,-4,0.451
EZ10,0.25,0.02,25.184,0,0.413
EZ10,0.25,0.02,25.184,2,0.411
EZ10,0.25,0.02,25.184,4,0.393
EZ10,0.25,0.02,25.184,6,0.375
EZ10,0.25,0.02,25.184,8,0.357
EZ10,0.25,0.02,25.184,10,0.34
EZ10,0.25,0.02,25.184,12,0.324
EZ10,0.25,0.02,25.184,14,0.308
EZ10,0.25,0.02,25.184,16,0.322
EZ10,0.25,0.02,25.184,18,0.307
EZ10,0.25,0.02,25.184,20,0.304
EZ10,0.25,0.02,25.184,24,0.305
EZ10,0.25,0.02,25.184,22,0.301
EZ10,0.25,0.02,25.184,26,0.304
EZ10,0.25,0.02,25.184,28,0.308
EZ10,0.25,0.03,2.626,-12,11.444
EZ10,0.25,0.03,2.626,-16,14.352
EZ10,0.25,0.03,2.626,-14,12.861
EZ10,0.25,0.02,25.184,30,0.314
EZ10,0.25,0.03,2.626,-10,10.101
EZ10,0.25,0.03,2.626,-4,7.568
EZ10,0.25,0.03,2.626,-6,7.636
EZ10,0.25,0.03,2.626,-8,8.832
EZ10,0.25,0.02,25.184,32,0.304
EZ10,0.25,0.03,2.626,-2,6.458
EZ10,0.25,0.03,2.626,0,5.421
EZ10,0.25,0.03,2.626,2,5.376
EZ10,0.25,0.03,2.626,6,3.549
EZ10,0.25,0.03,2.626,4,4.425
EZ10,0.25,0.03,2.626,8,2.752
EZ10,0.25,0.03,2.626,10,2.04
EZ10,0.25,0.03,2.626,12,1.42
EZ10,0.25,0.03,2.626,14,0.909
EZ10,0.25,0.03,2.626,16,1.407
EZ10,0.25,0.03,2.626,18,0.904
EZ10,0.25,0.03,2.626,20,0.675
EZ10,0.25,0.03,2.626,22,0.701
EZ10,0.25,0.03,2.626,24,0.713
EZ10,0.25,0.03,2.626,30,1.053
EZ10,0.25,0.03,2.626,26,0.713
EZ10,0.25,0.03,2.626,28,0.847
EZ10,0.25,0.03,2.626,32,0.767
EZ10,0.25,0.03,12.115,-16,1.03
EZ10,0.25,0.03,12.115,-14,0.964
EZ10,0.25,0.03,12.115,-12,0.9
EZ10,0.25,0.03,12.115,-10,0.838
EZ10,0.25,0.03,12.115,-8,0.778
EZ10,0.25,0.03,12.115,-6,0.72
EZ10,0.25,0.03,12.115,-4,0.717
EZ10,0.25,0.03,12.115,-2,0.662
EZ10,0.25,0.03,12.115,0,0.609
EZ10,0.25,0.03,12.115,6,0.509
EZ10,0.25,0.03,12.115,2,0.607
EZ10,0.25,0.03,12.115,4,0.557
EZ10,0.25,0.03,12.115,8,0.464
EZ10,0.25,0.03,12.115,10,0.421
EZ10,0.25,0.03,12.115,12,0.38
EZ10,0.25,0.03,12.115,14,0.343
EZ10,0.25,0.03,12.115,18,0.342
EZ10,0.25,0.03,12.115,16,0.379
EZ10,0.25,0.03,12.115,22,0.332
EZ10,0.25,0.03,12.115,20,0.336
EZ10,0.25,0.03,12.115,24,0.339
EZ10,0.25,0.03,12.115,30,0.366
EZ10,0.25,0.03,12.115,26,0.339
EZ10,0.25,0.03,12.115,28,0.35
EZ10,0.25,0.03,12.115,32,0.343
EZ10,0.25,0.03,17.957,-16,0.787
EZ10,0.25,0.03,17.957,-12,0.705
EZ10,0.25,0.03,17.957,-14,0.745
EZ10,0.25,0.03,17.957,-10,0.666
EZ10,0.25,0.03,17.957,-8,0.628
EZ10,0.25,0.03,17.957,-6,0.592
EZ10,0.25,0.03,17.957,-4,0.589
EZ10,0.25,0.03,17.957,-2,0.554
EZ10,0.25,0.03,17.957,2,0.519
EZ10,0.25,0.03,17.957,0,0.521
EZ10,0.25,0.03,17.957,4,0.487
EZ10,0.25,0.03,17.957,6,0.456
EZ10,0.25,0.03,17.957,8,0.427
EZ10,0.25,0.03,17.957,10,0.399
EZ10,0.25,0.03,17.957,12,0.372
EZ10,0.25,0.03,17.957,14,0.347
EZ10,0.25,0.03,17.957,16,0.371
EZ10,0.25,0.03,17.957,18,0.346
EZ10,0.25,0.03,17.957,20,0.342
EZ10,0.25,0.03,17.957,22,0.339
EZ10,0.25,0.03,17.957,24,0.343
EZ10,0.25,0.03,17.957,28,0.35
EZ10,0.25,0.03,17.957,26,0.343
EZ10,0.25,0.03,17.957,30,0.359
EZ10,0.25,0.03,17.957,32,0.344
EZ10,0.25,0.03,25.184,-16,0.596
EZ10,0.25,0.03,25.184,-14,0.574
EZ10,0.25,0.03,25.184,-10,0.532
EZ10,0.25,0.03,25.184,-12,0.553
EZ10,0.25,0.03,25.184,-8,0.511
EZ10,0.25,0.03,25.184,-6,0.491
EZ10,0.25,0.03,25.184,-4,0.49
EZ10,0.25,0.03,25.184,-2,0.47
EZ10,0.25,0.03,25.184,0,0.451
EZ10,0.25,0.03,25.184,2,0.45
EZ10,0.25,0.03,25.184,4,0.432
EZ10,0.25,0.03,25.184,6,0.414
EZ10,0.25,0.03,25.184,8,0.396
EZ10,0.25,0.03,25.184,10,0.379
EZ10,0.25,0.03,25.184,12,0.363
EZ10,0.25,0.03,25.184,14,0.347
EZ10,0.25,0.03,25.184,16,0.361
EZ10,0.25,0.03,25.184,18,0.345
EZ10,0.25,0.03,25.184,20,0.343
EZ10,0.25,0.03,25.184,26,0.343
EZ10,0.25,0.03,25.184,22,0.34
EZ10,0.25,0.03,25.184,24,0.343
EZ10,0.25,0.04,2.626,-16,14.39
EZ10,0.25,0.04,2.626,-12,11.481
EZ10,0.25,0.04,2.626,-14,12.898
EZ10,0.25,0.03,25.184,28,0.347
EZ10,0.25,0.03,25.184,30,0.353
EZ10,0.25,0.04,2.626,-10,10.138
EZ10,0.25,0.03,25.184,32,0.343
EZ10,0.25,0.04,2.626,-8,8.869
EZ10,0.25,0.04,2.626,-6,7.674
EZ10,0.25,0.04,2.626,-4,7.605
EZ10,0.25,0.04,2.626,-2,6.495
EZ10,0.25,0.04,2.626,0,5.459
EZ10,0.25,0.04,2.626,2,5.414
EZ10,0.25,0.04,2.626,6,3.586
EZ10,0.25,0.04,2.626,4,4.462
EZ10,0.25,0.04,2.626,8,2.79
EZ10,0.25,0.04,2.626,10,2.078
EZ10,0.25,0.04,2.626,12,1.458
EZ10,0.25,0.04,2.626,14,0.947
EZ10,0.25,0.04,2.626,18,0.941
EZ10,0.25,0.04,2.626,16,1.444
EZ10,0.25,0.04,2.626,20,0.712
EZ10,0.25,0.04,2.626,22,0.739
EZ10,0.25,0.04,2.626,24,0.751
EZ10,0.25,0.04,2.626,28,0.884
EZ10,0.25,0.04,2.626,26,0.75
EZ10,0.25,0.04,2.626,30,1.091
EZ10,0.25,0.04,2.626,32,0.805
EZ10,0.25,0.04,12.115,-16,1.067
EZ10,0.25,0.04,12.115,-14,1.001
EZ10,0.25,0.04,12.115,-10,0.875
EZ10,0.25,0.04,12.115,-12,0.937
EZ10,0.25,0.04,12.115,-8,0.815
EZ10,0.25,0.04,12.115,-6,0.757
EZ10,0.25,0.04,12.115,-4,0.754
EZ10,0.25,0.04,12.115,2,0.644
EZ10,0.25,0.04,12.115,-2,0.699
EZ10,0.25,0.04,12.115,0,0.646
EZ10,0.25,0.04,12.115,4,0.594
EZ10,0.25,0.04,12.115,6,0.546
EZ10,0.25,0.04,12.115,8,0.501
EZ10,0.25,0.04,12.115,10,0.458
EZ10,0.25,0.04,12.115,12,0.417
EZ10,0.25,0.04,12.115,16,0.416
EZ10,0.25,0.04,12.115,14,0.38
EZ10,0.25,0.04,12.115,18,0.379
EZ10,0.25,0.04,12.115,20,0.373
EZ10,0.25,0.04,12.115,24,0.376
EZ10,0.25,0.04,12.115,22,0.369
EZ10,0.25,0.04,12.115,26,0.376
EZ10,0.25,0.04,12.115,28,0.387
EZ10,0.25,0.04,12.115,30,0.403
EZ10,0.25,0.04,12.115,32,0.38
EZ10,0.25,0.04,17.957,-16,0.825
EZ10,0.25,0.04,17.957,-12,0.743
EZ10,0.25,0.04,17.957,-14,0.783
EZ10,0.25,0.04,17.957,-10,0.704
EZ10,0.25,0.04,17.957,-8,0.666
EZ10,0.25,0.04,17.957,-6,0.63
EZ10,0.25,0.04,17.957,-4,0.628
EZ10,0.25,0.04,17.957,-2,0.593
EZ10,0.25,0.04,17.957,2,0.557
EZ10,0.25,0.04,17.957,0,0.559
EZ10,0.25,0.04,17.957,4,0.525
EZ10,0.25,0.04,17.957,6,0.494
EZ10,0.25,0.04,17.957,8,0.465
EZ10,0.25,0.04,17.957,10,0.437
EZ10,0.25,0.04,17.957,14,0.386
EZ10,0.25,0.04,17.957,12,0.41
EZ10,0.25,0.04,17.957,16,0.409
EZ10,0.25,0.04,17.957,18,0.384
EZ10,0.25,0.04,17.957,20,0.38
EZ10,0.25,0.04,17.957,22,0.377
EZ10,0.25,0.04,17.957,24,0.381
EZ10,0.25,0.04,17.957,26,0.381
EZ10,0.25,0.04,17.957,28,0.388
EZ10,0.25,0.04,17.957,30,0.398
EZ10,0.25,0.04,17.957,32,0.382
EZ10,0.25,0.04,25.184,-16,0.635
EZ10,0.25,0.04,25.184,-14,0.614
EZ10,0.25,0.04,25.184,-12,0.592
EZ10,0.25,0.04,25.184,-10,0.571
EZ10,0.25,0.04,25.184,-8,0.55
EZ10,0.25,0.04,25.184,-6,0.53
EZ10,0.25,0.04,25.184,-4,0.529
EZ10,0.25,0.04,25.184,-2,0.509
EZ10,0.25,0.04,25.184,0,0.49
EZ10,0.25,0.04,25.184,2,0.489
EZ10,0.25,0.04,25.184,4,0.471
EZ10,0.25,0.04,25.184,6,0.453
EZ10,0.25,0.04,25.184,8,0.435
EZ10,0.25,0.04,25.184,12,0.402
EZ10,0.25,0.04,25.184,10,0.418
EZ10,0.25,0.04,25.184,14,0.386
EZ10,0.25,0.04,25.184,16,0.4
EZ10,0.25,0.04,25.184,18,0.384
EZ10,0.25,0.04,25.184,20,0.382
EZ10,0.25,0.04,25.184,22,0.379
EZ10,0.25,0.04,25.184,24,0.382
EZ10,0.25,0.04,25.184,26,0.381
EZ10,0.5,-0.04,2.626,-16,14.097
EZ10,0.5,-0.04,2.626,-14,12.605
EZ10,0.25,0.04,25.184,28,0.386
EZ10,0.5,-0.04,2.626,-12,11.188
EZ10,0.25,0.04,25.184,30,0.391
EZ10,0.25,0.04,25.184,32,0.381
EZ10,0.5,-0.04,2.626,-10,9.845
EZ10,0.5,-0.04,2.626,-8,8.576
EZ10,0.5,-0.04,2.626,-6,7.381
EZ10,0.5,-0.04,2.626,-4,7.312
EZ10,0.5,-0.04,2.626,-2,6.202
EZ10,0.5,-0.04,2.626,4,4.169
EZ10,0.5,-0.04,2.626,2,5.121
EZ10,0.5,-0.04,2.626,0,5.166
EZ10,0.5,-0.04,2.626,6,3.293
EZ10,0.5,-0.04,2.626,8,2.497
EZ10,0.5,-0.04,2.626,10,1.785
EZ10,0.5,-0.04,2.626,12,1.165
EZ10,0.5,-0.04,2.626,14,0.654
EZ10,0.5,-0.04,2.626,16,1.151
EZ10,0.5,-0.04,2.626,18,0.649
EZ10,0.5,-0.04,2.626,20,0.539
EZ10,0.5,-0.04,2.626,22,0.494
EZ10,0.5,-0.04,2.626,24,0.58
EZ10,0.5,-0.04,2.626,26,0.579
EZ10,0.5,-0.04,2.626,28,0.718
EZ10,0.5,-0.04,2.626,30,0.928
EZ10,0.5,-0.04,2.626,32,0.635
EZ10,0.5,-0.04,12.115,-14,0.686
EZ10,0.5,-0.04,12.115,-16,0.752
EZ10,0.5,-0.04,12.115,-10,0.559
EZ10,0.5,-0.04,12.115,-12,0.621
EZ10,0.5,-0.04,12.115,-8,0.5
EZ10,0.5,-0.04,12.115,-6,0.442
EZ10,0.5,-0.04,12.115,-2,0.384
EZ10,0.5,-0.04,12.115,-4,0.439
EZ10,0.5,-0.04,12.115,2,0.33
EZ10,0.5,-0.04,12.115,0,0.332
EZ10,0.5,-0.04,12.115,4,0.279
EZ10,0.5,-0.04,12.115,6,0.232
EZ10,0.5,-0.04,12.115,8,0.186
EZ10,0.5,-0.04,12.115,10,0.143
EZ10,0.5,-0.04,12.115,12,0.103
EZ10,0.5,-0.04,12.115,14,0.08
EZ10,0.5,-0.04,12.115,16,0.102
EZ10,0.5,-0.04,12.115,18,0.079
EZ10,0.5,-0.04,12.115,22,0.077
EZ10,0.5,-0.04,12.115,24,0.088
EZ10,0.5,-0.04,12.115,20,0.084
EZ10,0.5,-0.04,12.115,26,0.088
