vehicle_type,level_of_loading,incline,mean_speed,t_amb,consumption
lle_99,0.0,-0.04,37.093,0,-0.007
lle_99,0.0,-0.04,37.093,5,-0.108
lle_99,0.0,-0.04,37.093,10,-0.204
lle_99,0.0,-0.04,37.093,15,-0.294
lle_99,0.0,-0.04,37.093,20,-0.376
lle_99,0.0,-0.04,37.093,25,-0.352
lle_99,0.0,-0.02,2.626,-15,55.578
lle_99,0.0,-0.04,37.093,30,-0.309
lle_99,0.0,-0.04,37.093,35,-0.245
lle_99,0.0,-0.04,37.093,40,-0.162
lle_99,0.0,-0.02,2.626,-10,43.707
lle_99,0.0,-0.02,2.626,-5,33.176
lle_99,0.0,-0.02,2.626,0,23.952
lle_99,0.0,-0.02,2.626,10,9.437
lle_99,0.0,-0.02,2.626,5,16.028
lle_99,0.0,-0.02,2.626,15,4.303
lle_99,0.0,-0.02,2.626,20,1.119
lle_99,0.0,-0.02,2.626,25,2.181
lle_99,0.0,-0.02,2.626,30,4.655
lle_99,0.0,-0.02,2.626,35,8.682
lle_99,0.0,-0.02,2.626,40,14.378
lle_99,0.0,-0.02,12.115,-15,3.15
lle_99,0.0,-0.02,12.115,-10,2.62
lle_99,0.0,-0.02,12.115,-5,2.131
lle_99,0.0,-0.02,12.115,0,1.682
lle_99,0.0,-0.02,12.115,5,1.272
lle_99,0.0,-0.02,12.115,10,0.903
lle_99,0.0,-0.02,12.115,15,0.577
lle_99,0.0,-0.02,12.115,20,0.309
lle_99,0.0,-0.02,12.115,25,0.399
lle_99,0.0,-0.02,12.115,30,0.568
lle_99,0.0,-0.02,12.115,35,0.819
lle_99,0.0,-0.02,12.115,40,1.154
lle_99,0.0,-0.02,17.957,-15,2.026
lle_99,0.0,-0.02,17.957,-10,1.697
lle_99,0.0,-0.02,17.957,-5,1.392
lle_99,0.0,-0.02,17.957,0,1.11
lle_99,0.0,-0.02,17.957,10,0.615
lle_99,0.0,-0.02,17.957,5,0.851
lle_99,0.0,-0.02,17.957,15,0.404
lle_99,0.0,-0.02,17.957,20,0.227
lle_99,0.0,-0.02,17.957,25,0.285
lle_99,0.0,-0.02,17.957,30,0.393
lle_99,0.0,-0.02,17.957,40,0.766
lle_99,0.0,-0.02,17.957,35,0.553
lle_99,0.0,-0.02,25.184,-15,1.209
lle_99,0.0,-0.02,25.184,-10,1.038
lle_99,0.0,-0.02,25.184,-5,0.876
lle_99,0.0,-0.02,25.184,0,0.722
lle_99,0.0,-0.02,25.184,5,0.577
lle_99,0.0,-0.02,25.184,10,0.441
lle_99,0.0,-0.02,25.184,15,0.313
lle_99,0.0,-0.02,25.184,20,0.197
lle_99,0.0,-0.02,25.184,25,0.233
lle_99,0.0,-0.02,25.184,30,0.298
lle_99,0.0,-0.02,25.184,40,0.516
lle_99,0.0,-0.02,25.184,35,0.392
lle_99,0.0,-0.02,29.997,-15,0.994
lle_99,0.0,-0.02,29.997,-10,0.854
lle_99,0.0,-0.02,29.997,-5,0.721
lle_99,0.0,-0.02,29.997,0,0.595
lle_99,0.0,-0.02,29.997,5,0.475
lle_99,0.0,-0.02,29.997,10,0.361
lle_99,0.0,-0.02,29.997,15,0.254
lle_99,0.0,-0.02,29.997,20,0.156
lle_99,0.0,-0.02,29.997,25,0.184
lle_99,0.0,-0.02,29.997,35,0.314
lle_99,0.0,-0.02,29.997,30,0.237
lle_99,0.0,-0.02,29.997,40,0.416
lle_99,0.0,-0.02,37.093,-15,0.835
lle_99,0.0,-0.02,37.093,-10,0.715
lle_99,0.0,-0.02,37.093,-5,0.601
lle_99,0.0,-0.02,37.093,10,0.293
lle_99,0.0,-0.02,37.093,0,0.492
lle_99,0.0,-0.02,37.093,5,0.39
lle_99,0.0,-0.02,37.093,15,0.202
lle_99,0.0,-0.02,37.093,20,0.118
lle_99,0.0,-0.02,37.093,25,0.14
lle_99,0.0,-0.02,37.093,30,0.183
lle_99,0.0,-0.02,37.093,35,0.246
lle_99,0.0,-0.02,37.093,40,0.33
lle_99,0.0,0.0,2.626,-15,55.902
lle_99,0.0,0.0,2.626,-10,44.032
lle_99,0.0,0.0,2.626,-5,33.501
lle_99,0.0,0.0,2.626,0,24.276
lle_99,0.0,0.0,2.626,5,16.352
lle_99,0.0,0.0,2.626,10,9.761
lle_99,0.0,0.0,2.626,15,4.627
lle_99,0.0,0.0,2.626,20,1.444
lle_99,0.0,0.0,2.626,25,2.505
lle_99,0.0,0.0,2.626,35,9.006
lle_99,0.0,0.0,2.626,30,4.979
lle_99,0.0,0.0,2.626,40,14.702
lle_99,0.0,0.0,12.115,-15,3.705
lle_99,0.0,0.0,12.115,-10,3.174
lle_99,0.0,0.0,12.115,-5,2.685
lle_99,0.0,0.0,12.115,5,1.826
lle_99,0.0,0.0,12.115,0,2.236
lle_99,0.0,0.0,12.115,10,1.457
lle_99,0.0,0.0,12.115,15,1.131
lle_99,0.0,0.0,12.115,20,0.862
lle_99,0.0,0.0,12.115,25,0.952
lle_99,0.0,0.0,12.115,30,1.12
lle_99,0.0,0.0,12.115,35,1.371
lle_99,0.0,0.0,12.115,40,1.707
lle_99,0.0,0.0,17.957,-15,2.613
lle_99,0.0,0.0,17.957,-10,2.284
lle_99,0.0,0.0,17.957,-5,1.978
lle_99,0.0,0.0,17.957,10,1.2
lle_99,0.0,0.0,17.957,0,1.695
lle_99,0.0,0.0,17.957,5,1.436
lle_99,0.0,0.0,17.957,15,0.988
lle_99,0.0,0.0,17.957,20,0.81
lle_99,0.0,0.0,17.957,25,0.868
lle_99,0.0,0.0,17.957,30,0.975
lle_99,0.0,0.0,17.957,35,1.135
lle_99,0.0,0.0,17.957,40,1.348
lle_99,0.0,0.0,25.184,-15,1.806
lle_99,0.0,0.0,25.184,-10,1.635
lle_99,0.0,0.0,25.184,-5,1.473
lle_99,0.0,0.0,25.184,0,1.319
lle_99,0.0,0.0,25.184,5,1.174
lle_99,0.0,0.0,25.184,10,1.037
lle_99,0.0,0.0,25.184,15,0.909
lle_99,0.0,0.0,25.184,20,0.792
lle_99,0.0,0.0,25.184,25,0.828
lle_99,0.0,0.0,25.184,30,0.893
lle_99,0.0,0.0,25.184,35,0.987
lle_99,0.0,0.0,25.184,40,1.11
lle_99,0.0,0.0,29.997,-15,1.61
lle_99,0.0,0.0,29.997,-10,1.47
lle_99,0.0,0.0,29.997,-5,1.337
lle_99,0.0,0.0,29.997,0,1.21
lle_99,0.0,0.0,29.997,5,1.09
lle_99,0.0,0.0,29.997,10,0.976
lle_99,0.0,0.0,29.997,15,0.869
lle_99,0.0,0.0,29.997,20,0.77
lle_99,0.0,0.0,29.997,25,0.799
lle_99,0.0,0.0,29.997,30,0.851
lle_99,0.0,0.0,29.997,35,0.928
lle_99,0.0,0.0,29.997,40,1.028
lle_99,0.0,0.0,37.093,-15,1.471
lle_99,0.0,0.0,37.093,-10,1.351
lle_99,0.0,0.0,37.093,-5,1.237
lle_99,0.0,0.0,37.093,0,1.129
lle_99,0.0,0.0,37.093,5,1.026
lle_99,0.0,0.0,37.093,10,0.929
lle_99,0.0,0.0,37.093,15,0.838
lle_99,0.0,0.0,37.093,20,0.754
lle_99,0.0,0.0,37.093,25,0.777
lle_99,0.0,0.0,37.093,30,0.819
lle_99,0.0,0.0,37.093,35,0.881
lle_99,0.0,0.019999999999999997,2.626,-15,56.476
lle_99,0.0,0.019999999999999997,2.626,-10,44.605
lle_99,0.0,0.0,37.093,40,0.964
lle_99,0.0,0.019999999999999997,2.626,-5,34.074
lle_99,0.0,0.019999999999999997,2.626,0,24.85
lle_99,0.0,0.019999999999999997,2.626,5,16.925
lle_99,0.0,0.019999999999999997,2.626,10,10.335
lle_99,0.0,0.019999999999999997,2.626,15,5.2
lle_99,0.0,0.019999999999999997,2.626,20,2.017
lle_99,0.0,0.019999999999999997,2.626,25,3.078
lle_99,0.0,0.019999999999999997,2.626,30,5.553
lle_99,0.0,0.019999999999999997,2.626,35,9.579
lle_99,0.0,0.019999999999999997,2.626,40,15.275
lle_99,0.0,0.019999999999999997,12.115,-10,3.759
lle_99,0.0,0.019999999999999997,12.115,-15,4.29
lle_99,0.0,0.019999999999999997,12.115,0,2.821
lle_99,0.0,0.019999999999999997,12.115,5,2.411
lle_99,0.0,0.019999999999999997,12.115,10,2.042
lle_99,0.0,0.019999999999999997,12.115,-5,3.27
lle_99,0.0,0.019999999999999997,12.115,15,1.716
lle_99,0.0,0.019999999999999997,12.115,20,1.447
lle_99,0.0,0.019999999999999997,12.115,25,1.537
lle_99,0.0,0.019999999999999997,12.115,30,1.706
lle_99,0.0,0.019999999999999997,12.115,35,1.956
lle_99,0.0,0.019999999999999997,12.115,40,2.292
lle_99,0.0,0.019999999999999997,17.957,-15,3.216
lle_99,0.0,0.019999999999999997,17.957,-10,2.886
lle_99,0.0,0.019999999999999997,17.957,-5,2.581
lle_99,0.0,0.019999999999999997,17.957,0,2.298
lle_99,0.0,0.019999999999999997,17.957,5,2.039
lle_99,0.0,0.019999999999999997,17.957,10,1.802
lle_99,0.0,0.019999999999999997,17.957,15,1.591
lle_99,0.0,0.019999999999999997,17.957,20,1.413
lle_99,0.0,0.019999999999999997,17.957,25,1.471
lle_99,0.0,0.019999999999999997,17.957,35,1.738
lle_99,0.0,0.019999999999999997,17.957,30,1.578
lle_99,0.0,0.019999999999999997,17.957,40,1.951
lle_99,0.0,0.019999999999999997,25.184,-15,2.414
lle_99,0.0,0.019999999999999997,25.184,-10,2.243
lle_99,0.0,0.019999999999999997,25.184,-5,2.08
lle_99,0.0,0.019999999999999997,25.184,0,1.927
lle_99,0.0,0.019999999999999997,25.184,10,1.644
lle_99,0.0,0.019999999999999997,25.184,5,1.781
lle_99,0.0,0.019999999999999997,25.184,15,1.516
lle_99,0.0,0.019999999999999997,25.184,20,1.4
lle_99,0.0,0.019999999999999997,25.184,25,1.435
lle_99,0.0,0.019999999999999997,25.184,30,1.5
lle_99,0.0,0.019999999999999997,25.184,40,1.717
lle_99,0.0,0.019999999999999997,25.184,35,1.594
lle_99,0.0,0.019999999999999997,29.997,-15,2.233
lle_99,0.0,0.019999999999999997,29.997,-5,1.96
lle_99,0.0,0.019999999999999997,29.997,-10,2.094
lle_99,0.0,0.019999999999999997,29.997,0,1.834
lle_99,0.0,0.019999999999999997,29.997,5,1.713
lle_99,0.0,0.019999999999999997,29.997,10,1.599
lle_99,0.0,0.019999999999999997,29.997,15,1.492
lle_99,0.0,0.019999999999999997,29.997,20,1.393
lle_99,0.0,0.019999999999999997,29.997,30,1.475
lle_99,0.0,0.019999999999999997,29.997,25,1.422
lle_99,0.0,0.019999999999999997,29.997,35,1.551
lle_99,0.0,0.019999999999999997,29.997,40,1.652
lle_99,0.0,0.019999999999999997,37.093,-15,2.112
lle_99,0.0,0.019999999999999997,37.093,-10,1.992
lle_99,0.0,0.019999999999999997,37.093,-5,1.877
lle_99,0.0,0.019999999999999997,37.093,0,1.769
lle_99,0.0,0.019999999999999997,37.093,5,1.666
lle_99,0.0,0.019999999999999997,37.093,10,1.569
lle_99,0.0,0.019999999999999997,37.093,15,1.478
lle_99,0.0,0.019999999999999997,37.093,20,1.395
lle_99,0.0,0.019999999999999997,37.093,25,1.417
lle_99,0.0,0.019999999999999997,37.093,30,1.459
lle_99,0.0,0.019999999999999997,37.093,35,1.521
lle_99,0.0,0.019999999999999997,37.093,40,1.604
lle_99,0.0,0.04,2.626,-15,57.066
lle_99,0.0,0.04,2.626,-10,45.196
lle_99,0.0,0.04,2.626,-5,34.665
lle_99,0.0,0.04,2.626,0,25.44
lle_99,0.0,0.04,2.626,5,17.516
lle_99,0.0,0.04,2.626,10,10.925
lle_99,0.0,0.04,2.626,15,5.791
lle_99,0.0,0.04,2.626,20,2.607
lle_99,0.0,0.04,2.626,25,3.669
lle_99,0.0,0.04,2.626,30,6.143
lle_99,0.0,0.04,2.626,35,10.17
lle_99,0.0,0.04,2.626,40,15.866
lle_99,0.0,0.04,12.115,-15,4.875
lle_99,0.0,0.04,12.115,-10,4.344
lle_99,0.0,0.04,12.115,-5,3.855
lle_99,0.0,0.04,12.115,0,3.406
lle_99,0.0,0.04,12.115,5,2.996
lle_99,0.0,0.04,12.115,10,2.626
lle_99,0.0,0.04,12.115,15,2.301
lle_99,0.0,0.04,12.115,20,2.032
lle_99,0.0,0.04,12.115,25,2.122
lle_99,0.0,0.04,12.115,30,2.29
lle_99,0.0,0.04,12.115,35,2.541
lle_99,0.0,0.04,12.115,40,2.877
lle_99,0.0,0.04,17.957,-15,3.819
lle_99,0.0,0.04,17.957,-5,3.184
lle_99,0.0,0.04,17.957,-10,3.489
lle_99,0.0,0.04,17.957,0,2.901
lle_99,0.0,0.04,17.957,5,2.641
lle_99,0.0,0.04,17.957,10,2.405
lle_99,0.0,0.04,17.957,15,2.194
lle_99,0.0,0.04,17.957,25,2.073
lle_99,0.0,0.04,17.957,20,2.016
lle_99,0.0,0.04,17.957,30,2.181
lle_99,0.0,0.04,17.957,35,2.341
lle_99,0.0,0.04,17.957,40,2.554
lle_99,0.0,0.04,25.184,-15,3.021
lle_99,0.0,0.04,25.184,-10,2.851
lle_99,0.0,0.04,25.184,-5,2.689
lle_99,0.0,0.04,25.184,0,2.535
lle_99,0.0,0.04,25.184,10,2.253
lle_99,0.0,0.04,25.184,5,2.39
lle_99,0.0,0.04,25.184,15,2.125
lle_99,0.0,0.04,25.184,20,2.008
lle_99,0.0,0.04,25.184,25,2.044
lle_99,0.0,0.04,25.184,30,2.109
lle_99,0.0,0.04,25.184,35,2.203
lle_99,0.0,0.04,25.184,40,2.326
lle_99,0.0,0.04,29.997,-15,2.857
lle_99,0.0,0.04,29.997,-10,2.717
lle_99,0.0,0.04,29.997,-5,2.584
lle_99,0.0,0.04,29.997,0,2.458
lle_99,0.0,0.04,29.997,10,2.223
lle_99,0.0,0.04,29.997,5,2.337
lle_99,0.0,0.04,29.997,15,2.116
lle_99,0.0,0.04,29.997,20,2.017
lle_99,0.0,0.04,29.997,25,2.046
lle_99,0.0,0.04,29.997,30,2.099
lle_99,0.0,0.04,29.997,35,2.175
lle_99,0.0,0.04,29.997,40,2.276
lle_99,0.0,0.04,37.093,-15,2.752
lle_99,0.0,0.04,37.093,-10,2.632
lle_99,0.0,0.04,37.093,-5,2.518
lle_99,0.0,0.04,37.093,5,2.307
lle_99,0.0,0.04,37.093,0,2.409
lle_99,0.0,0.04,37.093,10,2.21
lle_99,0.0,0.04,37.093,15,2.119
lle_99,0.0,0.04,37.093,20,2.035
lle_99,0.0,0.04,37.093,25,2.057
lle_99,0.0,0.04,37.093,30,2.1
lle_99,0.0,0.04,37.093,35,2.162
lle_99,0.3,-0.04,2.626,-15,54.793
lle_99,0.0,0.04,37.093,40,2.244
lle_99,0.3,-0.04,2.626,-5,32.392
lle_99,0.3,-0.04,2.626,-10,42.923
lle_99,0.3,-0.04,2.626,0,23.168
lle_99,0.3,-0.04,2.626,5,15.243
lle_99,0.3,-0.04,2.626,10,8.653
lle_99,0.3,-0.04,2.626,15,3.518
lle_99,0.3,-0.04,2.626,20,1.24
lle_99,0.3,-0.04,2.626,25,2.387
lle_99,0.3,-0.04,2.626,30,4.946
lle_99,0.3,-0.04,2.626,35,9.058
lle_99,0.3,-0.04,2.626,40,14.839
lle_99,0.3,-0.04,12.115,-10,1.908
lle_99,0.3,-0.04,12.115,-15,2.438
lle_99,0.3,-0.04,12.115,-5,1.419
lle_99,0.3,-0.04,12.115,0,0.97
lle_99,0.3,-0.04,12.115,5,0.56
lle_99,0.3,-0.04,12.115,10,0.191
lle_99,0.3,-0.04,12.115,15,-0.134
lle_99,0.3,-0.04,12.115,20,-0.207
lle_99,0.3,-0.04,12.115,25,-0.099
lle_99,0.3,-0.04,12.115,35,0.358
lle_99,0.3,-0.04,12.115,30,0.089
lle_99,0.3,-0.04,12.115,40,0.712
lle_99,0.3,-0.04,17.957,-15,1.343
lle_99,0.3,-0.04,17.957,-10,1.014
lle_99,0.3,-0.04,17.957,-5,0.709
lle_99,0.3,-0.04,17.957,0,0.427
lle_99,0.3,-0.04,17.957,5,0.168
lle_99,0.3,-0.04,17.957,10,-0.068
lle_99,0.3,-0.04,17.957,15,-0.278
lle_99,0.3,-0.04,17.957,20,-0.324
lle_99,0.3,-0.04,17.957,25,-0.253
lle_99,0.3,-0.04,17.957,30,-0.133
lle_99,0.3,-0.04,17.957,35,0.04
lle_99,0.3,-0.04,17.957,40,0.266
lle_99,0.3,-0.04,25.184,-15,0.534
lle_99,0.3,-0.04,25.184,-10,0.364
lle_99,0.3,-0.04,25.184,-5,0.202
lle_99,0.3,-0.04,25.184,0,0.049
lle_99,0.3,-0.04,25.184,5,-0.096
lle_99,0.3,-0.04,25.184,10,-0.233
lle_99,0.3,-0.04,25.184,15,-0.36
lle_99,0.3,-0.04,25.184,20,-0.382
lle_99,0.3,-0.04,25.184,25,-0.337
lle_99,0.3,-0.04,25.184,30,-0.262
lle_99,0.3,-0.04,25.184,35,-0.159
lle_99,0.3,-0.04,25.184,40,-0.027
lle_99,0.3,-0.04,29.997,-15,0.34
lle_99,0.3,-0.04,29.997,-10,0.202
lle_99,0.3,-0.04,29.997,-5,0.069
lle_99,0.3,-0.04,29.997,0,-0.056
lle_99,0.3,-0.04,29.997,5,-0.176
lle_99,0.3,-0.04,29.997,10,-0.289
lle_99,0.3,-0.04,29.997,15,-0.395
lle_99,0.3,-0.04,29.997,20,-0.414
lle_99,0.3,-0.04,29.997,25,-0.377
lle_99,0.3,-0.04,29.997,40,-0.122
lle_99,0.3,-0.04,29.997,35,-0.231
lle_99,0.3,-0.04,29.997,30,-0.316
lle_99,0.3,-0.04,37.093,-15,0.201
lle_99,0.3,-0.04,37.093,-5,-0.03
lle_99,0.3,-0.04,37.093,-10,0.082
lle_99,0.3,-0.04,37.093,0,-0.137
lle_99,0.3,-0.04,37.093,5,-0.239
lle_99,0.3,-0.04,37.093,10,-0.334
lle_99,0.3,-0.04,37.093,15,-0.424
lle_99,0.3,-0.04,37.093,25,-0.413
lle_99,0.3,-0.04,37.093,20,-0.442
lle_99,0.3,-0.02,2.626,-15,54.878
lle_99,0.3,-0.04,37.093,30,-0.363
lle_99,0.3,-0.04,37.093,35,-0.294
lle_99,0.3,-0.04,37.093,40,-0.204
lle_99,0.3,-0.02,2.626,-10,43.008
lle_99,0.3,-0.02,2.626,-5,32.476
lle_99,0.3,-0.02,2.626,0,23.252
lle_99,0.3,-0.02,2.626,5,15.328
lle_99,0.3,-0.02,2.626,10,8.737
lle_99,0.3,-0.02,2.626,15,3.603
lle_99,0.3,-0.02,2.626,20,1.325
lle_99,0.3,-0.02,2.626,25,2.472
lle_99,0.3,-0.02,2.626,30,5.031
lle_99,0.3,-0.02,2.626,35,9.143
lle_99,0.3,-0.02,2.626,40,14.924
lle_99,0.3,-0.02,12.115,-15,3.0
lle_99,0.3,-0.02,12.115,-10,2.47
lle_99,0.3,-0.02,12.115,-5,1.981
lle_99,0.3,-0.02,12.115,0,1.532
lle_99,0.3,-0.02,12.115,5,1.122
lle_99,0.3,-0.02,12.115,10,0.753
lle_99,0.3,-0.02,12.115,15,0.428
lle_99,0.3,-0.02,12.115,20,0.355
lle_99,0.3,-0.02,12.115,25,0.463
lle_99,0.3,-0.02,12.115,30,0.651
lle_99,0.3,-0.02,12.115,35,0.92
lle_99,0.3,-0.02,12.115,40,1.274
lle_99,0.3,-0.02,17.957,-15,1.918
lle_99,0.3,-0.02,17.957,-10,1.589
lle_99,0.3,-0.02,17.957,-5,1.284
lle_99,0.3,-0.02,17.957,0,1.002
lle_99,0.3,-0.02,17.957,5,0.743
lle_99,0.3,-0.02,17.957,10,0.507
lle_99,0.3,-0.02,17.957,15,0.297
lle_99,0.3,-0.02,17.957,20,0.251
lle_99,0.3,-0.02,17.957,25,0.321
lle_99,0.3,-0.02,17.957,30,0.442
lle_99,0.3,-0.02,17.957,35,0.615
lle_99,0.3,-0.02,17.957,40,0.84
lle_99,0.3,-0.02,25.184,-15,1.127
lle_99,0.3,-0.02,25.184,-10,0.956
lle_99,0.3,-0.02,25.184,-5,0.794
lle_99,0.3,-0.02,25.184,0,0.64
lle_99,0.3,-0.02,25.184,5,0.496
lle_99,0.3,-0.02,25.184,10,0.359
lle_99,0.3,-0.02,25.184,15,0.232
lle_99,0.3,-0.02,25.184,20,0.21
lle_99,0.3,-0.02,25.184,25,0.255
lle_99,0.3,-0.02,25.184,30,0.329
lle_99,0.3,-0.02,25.184,35,0.433
lle_99,0.3,-0.02,25.184,40,0.565
lle_99,0.3,-0.02,29.997,-15,0.914
lle_99,0.3,-0.02,29.997,-5,0.642
lle_99,0.3,-0.02,29.997,-10,0.775
lle_99,0.3,-0.02,29.997,0,0.516
lle_99,0.3,-0.02,29.997,5,0.396
lle_99,0.3,-0.02,29.997,10,0.283
lle_99,0.3,-0.02,29.997,15,0.177
lle_99,0.3,-0.02,29.997,20,0.158
lle_99,0.3,-0.02,29.997,25,0.195
lle_99,0.3,-0.02,29.997,30,0.256
lle_99,0.3,-0.02,29.997,35,0.341
lle_99,0.3,-0.02,29.997,40,0.45
lle_99,0.3,-0.02,37.093,-15,0.756
lle_99,0.3,-0.02,37.093,-10,0.636
lle_99,0.3,-0.02,37.093,-5,0.522
lle_99,0.3,-0.02,37.093,0,0.415
lle_99,0.3,-0.02,37.093,5,0.313
lle_99,0.3,-0.02,37.093,10,0.218
lle_99,0.3,-0.02,37.093,15,0.128
lle_99,0.3,-0.02,37.093,20,0.11
lle_99,0.3,-0.02,37.093,25,0.139
lle_99,0.3,-0.02,37.093,30,0.189
lle_99,0.3,-0.02,37.093,35,0.258
lle_99,0.3,0.0,2.626,-15,55.242
lle_99,0.3,0.0,2.626,-10,43.372
lle_99,0.3,-0.02,37.093,40,0.348
lle_99,0.3,0.0,2.626,-5,32.84
lle_99,0.3,0.0,2.626,0,23.616
lle_99,0.3,0.0,2.626,5,15.692
lle_99,0.3,0.0,2.626,10,9.101
lle_99,0.3,0.0,2.626,15,3.967
lle_99,0.3,0.0,2.626,20,1.688
lle_99,0.3,0.0,2.626,25,2.835
lle_99,0.3,0.0,2.626,35,9.506
lle_99,0.3,0.0,2.626,30,5.394
lle_99,0.3,0.0,2.626,40,15.287
lle_99,0.3,0.0,12.115,-15,3.621
lle_99,0.3,0.0,12.115,-10,3.091
lle_99,0.3,0.0,12.115,-5,2.602
lle_99,0.3,0.0,12.115,0,2.152
lle_99,0.3,0.0,12.115,5,1.743
lle_99,0.3,0.0,12.115,10,1.373
lle_99,0.3,0.0,12.115,20,0.975
lle_99,0.3,0.0,12.115,15,1.047
lle_99,0.3,0.0,12.115,25,1.083
lle_99,0.3,0.0,12.115,35,1.539
lle_99,0.3,0.0,12.115,30,1.27
lle_99,0.3,0.0,12.115,40,1.893
lle_99,0.3,0.0,17.957,-15,2.574
lle_99,0.3,0.0,17.957,-10,2.244
lle_99,0.3,0.0,17.957,-5,1.938
lle_99,0.3,0.0,17.957,0,1.656
lle_99,0.3,0.0,17.957,5,1.396
lle_99,0.3,0.0,17.957,10,1.16
lle_99,0.3,0.0,17.957,15,0.949
lle_99,0.3,0.0,17.957,20,0.903
lle_99,0.3,0.0,17.957,25,0.973
lle_99,0.3,0.0,17.957,30,1.093
lle_99,0.3,0.0,17.957,35,1.265
lle_99,0.3,0.0,17.957,40,1.491
lle_99,0.3,0.0,25.184,-15,1.795
lle_99,0.3,0.0,25.184,-10,1.624
lle_99,0.3,0.0,25.184,-5,1.462
lle_99,0.3,0.0,25.184,0,1.308
lle_99,0.3,0.0,25.184,5,1.163
lle_99,0.3,0.0,25.184,10,1.026
lle_99,0.3,0.0,25.184,15,0.898
lle_99,0.3,0.0,25.184,20,0.875
lle_99,0.3,0.0,25.184,25,0.92
lle_99,0.3,0.0,25.184,35,1.097
lle_99,0.3,0.0,25.184,30,0.994
lle_99,0.3,0.0,25.184,40,1.229
lle_99,0.3,0.0,29.997,-15,1.605
lle_99,0.3,0.0,29.997,-10,1.465
lle_99,0.3,0.0,29.997,0,1.205
lle_99,0.3,0.0,29.997,-5,1.331
lle_99,0.3,0.0,29.997,5,1.084
lle_99,0.3,0.0,29.997,10,0.97
lle_99,0.3,0.0,29.997,15,0.863
lle_99,0.3,0.0,29.997,25,0.88
lle_99,0.3,0.0,29.997,20,0.844
lle_99,0.3,0.0,29.997,30,0.94
lle_99,0.3,0.0,29.997,35,1.024
lle_99,0.3,0.0,37.093,-15,1.471
lle_99,0.3,0.0,29.997,40,1.132
lle_99,0.3,0.0,37.093,-10,1.351
lle_99,0.3,0.0,37.093,0,1.128
lle_99,0.3,0.0,37.093,-5,1.236
lle_99,0.3,0.0,37.093,5,1.025
lle_99,0.3,0.0,37.093,10,0.928
lle_99,0.3,0.0,37.093,15,0.837
lle_99,0.3,0.0,37.093,20,0.818
lle_99,0.3,0.0,37.093,30,0.894
lle_99,0.3,0.0,37.093,25,0.846
lle_99,0.3,0.019999999999999997,2.626,-15,55.886
lle_99,0.3,0.019999999999999997,2.626,-10,44.015
lle_99,0.3,0.019999999999999997,2.626,0,24.26
lle_99,0.3,0.019999999999999997,2.626,-5,33.484
lle_99,0.3,0.0,37.093,35,0.963
lle_99,0.3,0.019999999999999997,2.626,5,16.335
lle_99,0.3,0.0,37.093,40,1.051
lle_99,0.3,0.019999999999999997,2.626,15,4.61
lle_99,0.3,0.019999999999999997,2.626,10,9.745
lle_99,0.3,0.019999999999999997,2.626,20,2.332
lle_99,0.3,0.019999999999999997,2.626,25,3.479
lle_99,0.3,0.019999999999999997,2.626,30,6.038
lle_99,0.3,0.019999999999999997,2.626,35,10.15
lle_99,0.3,0.019999999999999997,2.626,40,15.931
lle_99,0.3,0.019999999999999997,12.115,-15,4.278
lle_99,0.3,0.019999999999999997,12.115,-10,3.748
lle_99,0.3,0.019999999999999997,12.115,-5,3.259
lle_99,0.3,0.019999999999999997,12.115,0,2.809
lle_99,0.3,0.019999999999999997,12.115,5,2.399
lle_99,0.3,0.019999999999999997,12.115,10,2.03
lle_99,0.3,0.019999999999999997,12.115,15,1.704
lle_99,0.3,0.019999999999999997,12.115,20,1.632
lle_99,0.3,0.019999999999999997,12.115,25,1.74
lle_99,0.3,0.019999999999999997,12.115,30,1.927
lle_99,0.3,0.019999999999999997,12.115,35,2.196
lle_99,0.3,0.019999999999999997,12.115,40,2.55
lle_99,0.3,0.019999999999999997,17.957,-15,3.251
lle_99,0.3,0.019999999999999997,17.957,-10,2.921
lle_99,0.3,0.019999999999999997,17.957,-5,2.615
lle_99,0.3,0.019999999999999997,17.957,0,2.333
lle_99,0.3,0.019999999999999997,17.957,5,2.073
lle_99,0.3,0.019999999999999997,17.957,10,1.837
lle_99,0.3,0.019999999999999997,17.957,15,1.626
lle_99,0.3,0.019999999999999997,17.957,20,1.58
lle_99,0.3,0.019999999999999997,17.957,25,1.65
lle_99,0.3,0.019999999999999997,17.957,30,1.77
lle_99,0.3,0.019999999999999997,17.957,35,1.942
lle_99,0.3,0.019999999999999997,17.957,40,2.168
lle_99,0.3,0.019999999999999997,25.184,-15,2.478
lle_99,0.3,0.019999999999999997,25.184,-10,2.306
lle_99,0.3,0.019999999999999997,25.184,-5,2.144
lle_99,0.3,0.019999999999999997,25.184,0,1.99
lle_99,0.3,0.019999999999999997,25.184,10,1.708
lle_99,0.3,0.019999999999999997,25.184,5,1.845
lle_99,0.3,0.019999999999999997,25.184,15,1.58
lle_99,0.3,0.019999999999999997,25.184,20,1.557
lle_99,0.3,0.019999999999999997,25.184,25,1.602
lle_99,0.3,0.019999999999999997,25.184,30,1.676
lle_99,0.3,0.019999999999999997,25.184,35,1.779
lle_99,0.3,0.019999999999999997,25.184,40,1.911
lle_99,0.3,0.019999999999999997,29.997,-15,2.304
lle_99,0.3,0.019999999999999997,29.997,-10,2.165
